ID,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,Y
18532,42.09,125.06,266.59,304.8,10.36,10.24,10.48,182.7,477.69,23.03,34.13,951.71,5812.88,5342.13,5837.5,8.49,33.0,5413.93,8.0,481.5,69.51,8.15,80.9,299484.0,1
18533,41.11,125.09,262.66,296.15,10.33,10.24,10.45,183.95,464.65,31.52,43.57,915.48,5813.75,5351.88,5839.5,8.49,33.0,5415.4,8.0,482.38,75.89,8.04,78.89,301890.0,1
18534,41.0,124.72,262.16,299.72,10.35,10.26,10.47,183.95,464.65,34.56,44.51,961.21,5817.63,5340.63,5845.88,8.48,33.0,5406.53,8.0,477.53,69.45,8.12,81.73,301792.0,1
18535,40.72,124.75,261.63,296.37,10.35,10.27,10.45,178.31,467.55,25.14,36.7,968.05,5820.25,5347.88,5848.13,8.53,33.0,5406.99,8.0,481.76,64.16,8.18,83.57,300906.0,1
18536,41.1,125.26,261.99,297.78,10.36,10.28,10.45,179.05,461.9,25.48,37.1,949.2,5812.5,5349.63,5842.88,8.49,33.0,5409.58,8.0,483.23,59.35,8.15,81.98,297803.0,1
18537,40.66,124.89,260.31,296.5,10.34,10.25,10.47,181.53,467.05,30.32,41.64,936.91,5788.5,5336.38,5824.63,8.48,33.0,5399.6,8.0,480.63,63.44,8.14,80.11,300155.0,1
18538,41.33,125.18,262.26,298.49,10.33,10.26,10.47,183.6,461.18,31.03,41.62,954.44,5799.63,5342.13,5847.13,8.48,33.0,5404.31,8.0,507.79,64.41,8.11,79.45,300323.0,1
18539,40.7,124.94,259.74,297.47,10.36,10.25,10.47,184.48,459.15,27.47,38.23,960.03,5805.63,5337.88,5831.13,8.5,33.0,5402.19,8.0,480.29,56.89,8.18,83.46,300823.0,1
18540,41.08,125.01,261.93,299.67,10.37,10.27,10.46,182.49,451.75,26.69,36.56,956.53,5809.75,5348.63,5844.25,8.48,33.0,5398.3,8.0,472.02,60.95,8.2,84.44,298924.0,1
18541,40.63,124.93,259.39,291.48,10.35,10.25,10.46,185.13,452.38,28.7,39.05,942.42,5793.0,5334.38,5826.88,8.47,33.0,5393.78,8.0,466.39,75.36,8.14,81.75,297730.0,1
18542,41.23,124.79,261.58,303.44,10.33,10.24,10.47,185.64,462.44,34.78,44.09,929.5,5798.25,5342.13,5844.63,8.48,33.0,5390.63,8.0,462.53,62.83,8.14,81.97,301106.0,1
18543,40.84,124.87,260.44,298.49,10.35,10.24,10.47,186.36,444.3,34.1,42.86,966.64,5802.5,5342.13,5840.0,8.46,33.0,5396.92,8.0,478.06,62.51,8.16,82.84,301064.0,1
18544,40.68,125.18,259.46,291.9,10.34,10.27,10.47,186.36,444.3,24.43,32.58,982.28,5793.0,5342.5,5837.5,8.44,33.0,5389.52,8.0,455.14,50.76,8.12,82.99,306725.0,1
18545,43.79,126.07,270.24,306.96,10.36,10.26,10.47,185.53,457.67,20.99,26.26,965.24,5801.75,5342.88,5836.5,8.43,33.0,5387.4,8.0,461.33,53.37,8.14,86.54,305821.0,1
18546,41.46,124.38,264.29,300.34,10.35,10.28,10.46,185.97,453.72,23.31,31.73,923.42,5805.63,5353.5,5844.25,8.42,33.0,5379.08,8.0,465.16,48.34,8.13,87.2,308734.0,1
18547,40.91,124.88,261.89,299.26,10.35,10.3,10.47,184.9,454.59,38.68,45.81,906.69,5805.88,5343.25,5845.38,8.41,33.0,5380.56,8.0,476.19,48.32,8.13,87.21,309370.0,1
18548,41.78,125.17,263.68,300.58,10.35,10.24,10.48,186.77,447.38,38.0,44.6,969.73,5818.25,5357.88,5843.0,8.41,33.0,5378.43,8.0,470.12,49.26,8.16,69.66,308637.0,2
18549,40.42,124.79,259.1,296.16,10.35,10.28,10.46,186.03,443.48,24.8,34.47,977.79,5795.75,5346.5,5840.0,8.4,33.0,5376.86,8.0,482.0,29.91,8.18,69.79,308070.0,2
18550,40.69,124.77,260.21,299.52,10.35,10.27,10.47,184.63,443.69,21.42,28.84,967.93,5829.88,5357.13,5853.88,8.38,33.0,5375.01,8.0,477.05,34.95,8.18,78.32,309208.0,1
18551,40.72,125.05,259.15,295.52,10.37,10.25,10.47,187.41,446.83,24.74,35.6,923.11,5796.25,5339.38,5825.5,8.38,33.0,5372.15,8.0,477.45,44.06,8.11,81.12,309950.0,1
18552,40.92,125.01,259.55,293.78,10.33,10.23,10.47,189.17,454.51,37.2,45.66,924.23,5784.63,5332.88,5822.88,8.37,33.0,5371.04,8.0,479.35,59.95,8.16,87.55,316179.0,2
18553,41.33,125.19,262.16,301.57,10.36,10.25,10.46,186.32,445.45,30.47,42.33,967.85,5811.13,5343.25,5837.88,8.36,33.0,5366.6,8.0,477.5,20.62,8.21,81.95,311469.0,2
18554,41.27,125.18,259.69,294.61,10.36,10.25,10.47,186.32,445.45,25.39,37.76,964.37,5803.63,5345.75,5840.38,8.34,33.0,5367.06,8.0,479.03,23.31,8.19,78.4,308143.0,2
18555,40.62,124.67,259.87,298.55,10.33,10.24,10.47,187.27,442.4,23.99,35.51,954.3,5801.13,5352.75,5847.5,8.32,33.0,5360.04,8.0,479.56,20.33,8.23,80.49,312751.0,3
18556,41.06,125.23,261.76,302.61,10.35,10.26,10.45,185.86,453.84,27.68,41.28,928.24,5822.63,5357.75,5848.5,8.3,33.0,5359.48,8.0,482.25,30.13,8.22,80.72,310988.0,3
18557,41.67,124.98,265.03,303.37,10.35,10.26,10.47,194.81,459.8,29.29,42.42,952.08,5805.75,5364.25,5836.38,8.31,33.0,5359.67,8.0,481.27,31.71,8.26,81.75,312018.0,2
18558,39.78,124.7,258.7,293.76,10.34,10.26,10.47,199.65,433.12,27.56,40.29,964.56,5835.13,5367.13,5864.13,8.27,33.0,5356.34,8.0,481.36,63.87,8.29,82.24,310541.0,2
18559,42.39,125.59,267.28,306.2,10.34,10.22,10.47,197.47,430.62,26.66,39.74,952.48,5811.5,5355.38,5845.0,8.27,33.0,5351.81,8.0,481.55,71.73,8.33,81.52,306580.0,2
18560,40.11,124.42,260.49,298.01,10.34,10.27,10.46,191.67,430.83,28.98,41.57,941.95,5834.25,5368.88,5860.38,8.26,33.0,5348.67,8.0,479.11,60.73,8.38,80.1,305699.0,2
18561,40.34,124.99,259.13,295.49,10.36,10.24,10.48,190.9,443.86,35.12,44.85,946.65,5831.63,5366.38,5853.88,8.23,33.0,5347.83,8.0,485.19,40.59,8.38,78.14,311538.0,1
18562,41.0,125.31,262.23,300.48,10.35,10.24,10.47,193.28,422.5,26.54,37.45,976.83,5812.5,5342.88,5840.38,8.21,33.0,5344.97,8.0,483.47,36.6,8.35,79.37,311638.0,1
18563,39.84,124.99,258.53,298.12,10.33,10.28,10.45,189.66,451.1,25.61,35.68,944.69,5824.88,5368.5,5850.63,8.19,33.0,5339.15,8.0,481.84,46.03,8.35,87.36,304140.0,1
18564,41.03,125.24,263.31,303.65,10.34,10.25,10.49,195.19,432.56,36.24,44.84,923.17,5804.0,5357.13,5842.88,8.17,33.0,5340.72,8.0,481.82,42.72,8.31,83.39,306255.0,1
18565,40.84,125.2,260.1,295.92,10.34,10.26,10.47,189.83,426.65,34.41,43.33,961.01,5808.75,5355.13,5836.88,8.18,33.0,5340.72,8.0,483.54,45.57,8.32,81.0,310128.0,1
18566,44.39,126.0,270.87,312.17,10.35,10.27,10.48,195.62,408.53,23.06,30.59,986.99,5812.63,5354.63,5839.38,8.15,33.0,5340.17,8.0,481.61,34.75,8.31,78.46,303889.0,1
18567,40.3,124.1,259.13,293.13,10.34,10.28,10.46,195.0,419.41,24.27,32.5,938.61,5795.75,5338.63,5786.13,8.18,33.0,5326.02,30.0,0.0,41.65,8.27,76.09,312988.0,1
18568,41.67,125.43,262.1,293.99,10.35,10.25,10.47,197.0,424.91,28.68,39.76,925.63,5790.88,5341.13,5787.75,8.13,33.0,5313.82,30.0,0.0,44.93,8.29,79.96,308466.0,1
18569,41.37,124.61,262.99,304.9,10.34,10.28,10.49,199.52,410.33,33.66,42.71,943.91,5808.25,5353.25,5809.63,8.14,33.0,5295.33,30.0,0.0,46.84,8.27,81.93,313747.0,1
18570,41.34,124.93,263.14,299.5,10.35,10.27,10.46,196.14,415.27,27.9,38.41,963.45,5822.0,5362.13,5860.25,8.18,33.0,5283.69,5.0,168.75,41.2,8.26,88.89,309219.0,1
18571,39.86,124.38,262.9,298.85,10.35,10.27,10.45,187.75,413.3,26.29,36.83,947.25,5804.88,5352.25,5845.13,8.44,33.0,5276.57,5.0,134.31,32.19,8.26,81.57,304896.0,1
18572,39.22,124.74,261.85,297.35,10.35,10.25,10.46,187.75,413.3,28.61,40.06,941.99,5827.0,5365.0,5844.0,8.56,33.0,5270.29,5.0,135.59,49.69,8.13,79.84,309444.0,1
18573,40.71,125.45,261.9,292.79,10.34,10.25,10.47,189.04,415.58,29.85,41.69,943.37,5834.13,5369.25,5864.63,8.6,33.0,5268.62,5.0,139.89,33.89,8.12,81.97,311937.0,1
18574,40.95,125.0,262.43,301.69,10.37,10.26,10.46,193.66,423.58,32.33,43.58,941.91,5837.25,5370.25,5861.38,8.64,33.0,5270.47,5.0,137.96,24.56,8.12,76.87,317291.0,1
18575,40.82,125.15,260.79,297.41,10.34,10.27,10.45,193.63,424.61,34.9,41.85,958.37,5829.5,5365.25,5861.38,8.67,33.0,5277.03,5.0,136.84,24.55,8.12,76.86,315234.0,1
18576,40.05,124.74,259.58,297.22,10.34,10.25,10.48,193.08,415.04,29.85,37.08,970.61,5813.88,5340.0,5844.25,8.69,33.0,5273.34,5.0,134.77,35.64,8.15,76.88,317723.0,1
18577,42.71,125.88,265.44,304.77,10.36,10.27,10.47,194.04,421.13,25.76,32.29,960.13,5816.25,5348.88,5840.0,8.66,33.0,5267.05,5.0,134.7,38.99,8.22,82.79,323514.0,1
18578,40.01,124.2,259.98,295.25,10.33,10.23,10.47,192.56,421.89,26.04,33.39,940.84,5797.88,5350.38,5847.5,8.66,33.0,5271.49,5.0,137.02,22.15,8.34,93.74,317111.0,1
18579,41.16,125.33,259.82,295.04,10.34,10.26,10.47,190.65,407.48,31.4,40.38,927.9,5796.63,5340.13,5842.5,8.66,33.0,5262.06,5.0,137.5,18.91,8.35,79.65,311103.0,1
18580,41.23,124.97,262.57,301.18,10.37,10.25,10.46,191.21,417.52,38.09,43.93,947.03,5788.0,5338.25,5832.88,8.65,33.0,5270.19,5.0,139.34,27.63,8.33,74.81,304150.0,1
18581,40.4,125.1,258.73,290.67,10.36,10.27,10.47,190.15,408.5,30.59,38.82,967.85,5798.25,5340.75,5847.13,8.65,33.0,5267.05,5.0,138.33,53.06,8.19,68.94,303099.0,1
18582,41.28,125.01,262.01,301.28,10.39,10.26,10.47,190.15,408.5,27.16,32.88,969.5,5806.5,5354.63,5857.13,8.64,33.0,5262.62,5.0,137.0,53.83,8.18,75.47,309038.0,1
18583,40.25,124.74,259.1,296.62,10.32,10.27,10.47,194.69,405.19,26.44,31.87,947.99,5801.38,5352.88,5848.88,8.62,33.0,5265.94,5.0,138.79,44.37,8.22,82.63,304905.0,1
18584,41.92,125.68,262.49,300.06,10.35,10.26,10.47,189.71,414.63,32.45,39.83,925.47,5819.63,5352.88,5861.75,8.62,33.0,5260.21,5.0,137.79,41.64,8.21,83.55,308665.0,2
18585,42.81,125.33,268.08,305.8,10.34,10.25,10.46,197.8,413.99,32.89,39.42,950.68,5807.25,5351.0,5850.38,8.6,33.0,5267.24,5.0,138.73,40.5,8.15,84.39,308156.0,2
18586,40.63,124.25,261.96,297.21,10.37,10.28,10.47,197.61,399.79,31.13,37.27,958.79,5789.13,5340.25,5847.88,8.62,39.0,5263.35,5.0,138.09,25.18,8.2,82.29,306662.0,2
18587,40.2,124.69,261.14,298.99,10.36,10.24,10.44,191.65,405.0,37.63,42.93,925.54,5765.25,5330.38,5834.38,8.57,39.0,5268.07,5.0,136.31,27.5,8.14,77.18,309950.0,2
18588,41.67,124.9,265.38,306.47,10.35,10.27,10.47,185.29,404.27,50.8,47.59,942.47,5792.0,5345.0,5852.88,8.57,39.0,5259.66,5.0,139.12,25.8,8.19,81.63,306039.0,2
18589,39.22,124.41,258.2,292.94,10.38,10.28,10.47,195.37,394.65,33.88,39.26,980.71,5756.13,5325.38,5836.75,8.55,39.0,5258.36,5.0,139.19,29.57,8.2,84.47,309084.0,2
18590,41.22,125.43,261.37,298.52,10.34,10.27,10.47,216.0,388.68,34.31,40.29,934.39,5769.88,5329.75,5840.13,8.49,39.0,5265.2,5.0,134.92,35.65,8.14,83.92,282569.0,2
18591,41.0,125.01,261.42,298.19,10.35,10.25,10.45,219.23,389.05,50.15,47.25,927.64,5783.38,5333.5,5841.0,8.45,39.0,5262.8,10.0,140.67,35.65,8.14,83.92,304253.0,2
18592,41.56,125.4,262.46,297.81,10.35,10.25,10.47,219.23,389.05,37.94,42.31,964.76,5775.5,5327.63,5866.0,8.42,39.0,5266.96,10.0,141.25,35.65,8.14,83.92,309916.0,2
18593,41.64,125.01,261.97,298.97,10.35,10.27,10.47,202.53,371.3,40.48,43.73,946.22,5752.63,5310.0,5823.63,8.33,39.0,5252.26,10.0,141.42,57.24,7.94,74.23,312149.0,3
18594,40.84,124.74,260.84,297.15,10.33,10.25,10.45,204.53,368.21,41.23,44.31,944.58,5755.75,5302.25,5830.75,8.32,39.0,5260.4,10.0,141.27,50.33,8.01,85.4,310693.0,3
18595,41.36,125.27,261.39,295.61,10.35,10.28,10.48,203.9,376.04,37.51,42.51,962.96,5745.63,5296.13,5815.75,8.24,39.0,5261.41,10.0,142.17,66.79,7.99,79.59,317668.0,2
18596,41.41,124.88,264.28,304.12,10.37,10.26,10.48,206.99,374.89,35.3,41.93,948.98,5775.5,5316.75,5845.25,8.2,39.0,5256.7,10.0,141.07,56.1,8.05,79.5,317897.0,2
18597,40.42,124.88,258.19,289.76,10.34,10.28,10.47,206.62,370.95,43.79,45.95,934.9,5740.38,5297.88,5822.75,8.17,39.0,5257.53,10.0,140.28,46.33,8.08,87.69,315331.0,2
18598,42.58,125.67,265.13,305.09,10.35,10.28,10.47,199.67,385.81,42.16,45.34,952.2,5769.25,5310.0,5842.13,8.11,39.0,5255.13,15.0,183.58,49.52,8.03,84.78,317370.0,2
18599,40.67,124.56,259.9,294.42,10.34,10.26,10.47,206.19,374.29,31.15,38.85,983.91,5751.13,5304.63,5833.13,8.05,39.0,5248.56,15.0,192.99,65.6,7.97,78.95,316585.0,1
18600,41.11,125.22,261.57,292.97,10.35,10.27,10.47,208.64,366.59,30.72,39.39,936.38,5751.75,5299.25,5827.88,8.03,39.0,5251.25,15.0,189.57,67.34,7.91,76.54,324121.0,1
18601,42.26,124.98,267.03,309.71,10.33,10.26,10.46,208.64,366.59,57.52,50.97,915.35,5744.5,5299.5,5834.13,8.0,39.0,5259.29,15.0,192.73,60.76,7.97,78.06,320614.0,1
18602,41.54,124.86,263.78,302.98,10.37,10.26,10.47,205.92,359.88,36.14,43.08,966.65,5713.63,5278.88,5807.5,7.94,39.0,5251.25,15.0,193.59,69.56,7.97,72.92,323512.0,1
18603,42.56,125.48,265.93,300.29,10.33,10.27,10.46,199.54,344.35,28.37,41.27,961.44,5727.25,5277.88,5813.25,7.93,39.0,5253.83,15.0,191.29,107.32,7.99,75.96,317934.0,1
18604,41.3,124.99,264.14,299.94,10.36,10.27,10.47,204.71,348.71,44.04,48.91,922.01,5735.75,5283.25,5794.0,7.85,39.0,5255.87,20.0,1123.12,107.27,8.0,75.99,326436.0,1
18605,41.0,124.7,262.65,296.57,10.36,10.26,10.49,205.5,363.92,41.07,46.53,958.19,5731.25,5278.88,5787.75,7.84,39.0,5242.28,15.3,0.0,73.9,8.1,76.02,313433.0,1
18606,40.53,124.67,261.86,299.07,10.35,10.28,10.47,210.67,348.15,33.29,43.82,950.23,5715.88,5270.88,5791.5,7.81,39.0,5239.04,13.0,1411.35,25.01,8.19,91.91,321098.0,1
18607,39.37,124.7,258.2,293.36,10.35,10.26,10.47,199.68,335.32,43.64,47.76,940.33,5748.75,5298.13,5811.0,7.77,39.0,5230.08,13.0,1413.76,37.2,8.06,83.47,308281.0,1
18608,42.33,126.09,263.99,300.79,10.34,10.25,10.47,207.72,330.56,30.53,42.3,949.03,5757.5,5301.38,5803.88,7.8,30.0,5220.1,13.0,1413.65,45.45,8.09,82.42,309457.0,1
18609,41.7,124.91,264.11,301.36,10.36,10.26,10.46,213.97,338.08,38.0,45.29,941.74,5770.38,5300.38,5817.88,7.78,30.0,5221.85,12.0,1100.29,51.58,8.19,75.17,307198.0,1
18610,40.5,124.66,259.69,294.56,10.35,10.26,10.46,214.47,339.27,30.6,41.35,960.5,5766.25,5291.38,5807.38,7.82,30.0,5218.62,12.0,1096.56,45.62,8.17,75.72,307673.0,1
18611,41.67,125.23,264.31,301.81,10.35,10.29,10.6,214.47,339.27,26.78,37.13,958.28,5747.75,5289.75,5805.5,7.81,30.0,5208.63,12.0,1096.03,58.95,8.15,73.33,306816.0,1
18612,40.79,124.98,262.02,298.81,10.35,10.24,10.63,211.5,336.02,26.97,37.07,947.86,5758.5,5317.13,5816.75,7.83,30.0,5202.35,12.0,1096.17,99.04,8.1,80.24,311691.0,1
18613,41.51,125.29,262.75,304.09,10.33,10.24,10.62,207.99,344.5,32.2,42.6,929.58,5765.63,5319.38,5820.13,7.85,30.0,5200.69,12.0,1096.02,44.69,8.15,92.25,310013.0,1
18614,43.33,125.64,266.96,308.42,10.33,10.28,10.62,194.6,343.23,42.0,46.52,940.25,5779.5,5321.38,5823.88,7.89,30.0,5192.0,12.0,1097.23,29.98,8.14,91.01,307925.0,1
18615,39.83,123.61,259.32,300.48,10.35,10.25,10.62,194.0,326.6,27.96,38.58,964.61,5768.75,5316.5,5828.25,7.9,30.0,5193.85,12.0,1094.44,43.49,8.13,82.91,307283.0,1
18616,42.72,125.97,263.55,298.91,10.33,10.27,10.62,215.97,317.05,27.96,38.74,948.77,5779.88,5319.25,5812.88,7.93,30.0,5181.18,12.0,1094.44,44.73,8.11,81.11,314735.0,1
18617,41.14,124.51,261.41,301.5,10.33,10.24,10.63,216.05,320.02,32.14,42.31,945.85,5764.88,5306.88,5810.88,7.96,30.0,5171.75,12.0,1095.17,46.4,8.14,83.61,312129.0,1
18618,41.42,125.09,260.08,297.59,10.34,10.26,10.62,214.6,319.89,34.03,43.21,950.18,5772.0,5302.5,5811.38,7.99,30.0,5173.23,10.3,1092.75,41.69,8.14,80.77,312224.0,1
18619,41.43,124.93,263.7,301.61,10.37,10.27,10.62,213.24,327.28,31.0,41.73,960.81,5777.25,5308.63,5814.38,8.03,30.0,5169.26,9.0,807.79,65.5,8.18,76.3,311042.0,1
18620,43.98,126.17,269.11,305.25,10.32,10.25,10.6,211.5,328.68,28.95,39.95,956.22,5769.0,5307.5,5820.0,8.07,30.0,5163.25,8.0,503.71,73.48,8.11,74.81,315659.0,1
18621,41.01,124.08,262.4,304.09,10.35,10.25,10.61,211.5,328.68,35.55,44.27,940.78,5787.38,5320.63,5842.75,8.1,30.0,5158.72,8.0,505.49,61.39,8.16,75.03,323698.0,1
18622,40.99,124.58,262.03,300.96,10.34,10.25,10.62,202.67,330.0,31.21,41.84,956.25,5768.5,5307.13,5825.38,8.14,30.0,5158.17,8.0,504.66,45.89,8.26,89.97,323896.0,1
18623,40.53,125.02,260.39,296.85,10.34,10.25,10.62,190.97,335.27,28.61,39.81,957.43,5761.13,5306.38,5824.63,8.17,30.0,5153.45,8.0,502.44,36.69,8.27,80.86,324507.0,1
18624,41.0,124.82,261.01,300.73,10.32,10.26,10.64,190.17,322.82,28.02,39.57,954.15,5766.5,5295.38,5820.75,8.2,30.0,5159.0,8.0,502.5,53.1,8.34,79.53,308446.0,1
18625,41.61,125.39,262.7,299.24,10.35,10.25,10.64,208.15,311.23,28.4,40.3,944.22,5780.38,5302.88,5826.38,8.23,30.0,5358.1,8.0,494.7,54.05,8.32,81.58,310827.0,1
18626,39.89,124.44,258.72,296.66,10.36,10.27,10.64,215.57,318.46,40.29,46.77,923.17,5773.5,5310.0,5827.13,8.26,30.0,5629.02,8.0,494.87,61.7,8.32,82.1,319712.0,1
18627,40.86,125.16,259.38,298.24,10.33,10.26,10.62,215.02,316.05,30.6,41.74,956.86,5796.63,5323.88,5845.25,8.3,30.0,5879.97,8.0,494.76,65.85,8.23,82.81,321910.0,1
18628,41.23,125.2,260.8,297.46,10.35,10.25,10.62,214.32,314.33,28.02,39.88,949.22,5785.13,5315.63,5830.25,45.51,33.0,5925.72,8.0,0.0,82.79,8.16,77.49,326271.0,1
18629,40.57,124.68,260.19,298.33,10.35,10.27,10.62,216.0,314.06,32.18,43.03,929.64,5763.25,5309.25,5818.88,8.33,33.0,5953.63,8.0,498.75,70.84,8.21,81.66,330748.0,1
18630,41.23,125.11,261.28,298.92,10.34,10.25,10.63,218.34,312.3,32.67,43.16,950.86,5781.5,5320.0,5841.0,8.39,33.0,5959.74,8.0,499.21,67.75,8.22,80.64,324577.0,1
18631,40.44,124.62,259.79,298.43,10.34,10.26,10.64,218.34,312.3,34.47,43.69,952.73,5765.5,5303.25,5828.63,8.41,33.0,5967.41,8.0,500.35,59.03,8.27,81.11,320999.0,1
18632,43.23,126.31,267.11,303.29,10.34,10.25,10.6,206.2,316.05,30.2,40.87,954.14,5771.88,5298.63,5822.88,8.44,33.0,5967.69,8.0,502.09,50.51,8.27,81.65,319255.0,1
18633,41.19,124.56,262.56,296.94,10.33,10.25,10.63,195.39,310.65,27.96,38.73,952.26,5773.5,5302.88,5822.88,8.47,33.0,5965.84,8.0,502.56,39.55,8.21,93.76,315890.0,1
18634,41.0,124.89,261.8,301.17,10.34,10.26,10.62,208.35,312.23,30.5,41.42,936.48,5761.13,5297.5,5811.13,8.53,33.0,5969.53,8.0,504.05,39.56,8.21,93.77,319255.0,1
18635,39.59,124.17,259.43,302.47,10.34,10.26,10.63,209.48,310.51,38.34,45.35,934.24,5775.13,5315.0,5835.38,8.53,33.0,5965.56,8.0,505.44,41.9,8.28,65.23,313698.0,1
18636,39.32,125.09,256.17,294.25,10.35,10.26,10.62,202.72,311.33,34.56,43.42,957.72,5787.63,5313.88,5839.5,8.53,33.0,5964.82,8.0,505.66,43.17,8.26,60.7,332376.0,1
18637,40.01,125.02,258.18,298.26,10.37,10.27,10.63,205.5,316.2,25.64,35.04,972.99,5761.5,5298.25,5826.13,8.55,33.0,5958.72,8.0,506.2,46.91,8.25,73.89,332376.0,1
18638,39.42,125.03,255.37,293.0,10.33,10.4,10.78,204.01,311.43,29.57,40.11,930.34,5762.0,5306.88,5823.0,8.61,33.0,5965.84,8.0,507.91,49.6,8.24,77.93,248654.0,1
18639,41.14,125.6,260.98,300.84,10.34,10.4,10.77,204.23,314.98,37.01,44.67,930.19,5786.38,5315.0,5830.38,8.6,33.0,5958.9,8.0,505.1,50.79,8.22,81.42,289438.0,1
18640,40.89,124.86,260.56,299.15,10.33,10.4,10.75,204.98,309.69,35.3,43.67,956.67,5777.0,5308.63,5833.13,8.61,33.0,5961.31,7.0,507.89,36.21,8.22,86.97,289218.0,1
18641,40.05,125.02,257.29,287.41,10.35,10.41,10.76,204.98,309.69,24.4,33.19,962.58,5764.63,5304.38,5822.88,8.63,33.0,5958.9,7.0,504.84,27.86,8.14,81.42,290873.0,1
18642,40.35,124.83,258.97,299.11,10.36,10.4,10.77,203.45,306.67,29.35,40.35,929.42,5763.0,5312.5,5831.13,8.64,33.0,5952.06,7.0,506.35,36.17,8.13,77.52,291893.0,1
18643,40.72,125.39,258.15,296.61,10.34,10.4,10.75,204.51,312.41,33.05,43.06,949.94,5757.75,5307.13,5811.75,8.66,33.0,5947.07,7.0,507.1,17.73,8.22,83.1,288215.0,1
18644,40.77,124.64,261.93,304.66,10.35,10.39,10.77,204.52,307.29,31.84,42.3,959.16,5753.0,5296.5,5821.5,8.67,33.0,5945.78,7.0,503.43,18.27,8.17,82.23,289842.0,1
18645,41.53,125.5,263.15,299.99,10.35,10.44,10.78,217.72,311.33,29.57,40.39,964.22,5750.13,5304.0,5817.13,8.68,33.0,5952.06,7.0,513.2,21.49,8.16,80.58,290460.0,1
18646,40.53,124.43,260.75,303.75,10.34,10.42,10.77,206.16,307.9,26.23,36.72,966.5,5749.5,5304.0,5819.0,8.7,33.0,5944.39,7.0,503.01,24.1,8.14,82.15,289776.0,1
18647,39.09,124.28,256.22,293.21,10.33,10.41,10.77,212.67,313.27,39.67,46.27,929.97,5748.63,5303.88,5825.0,8.71,33.0,5943.65,6.0,147.5,34.82,8.19,79.72,289676.0,1
18648,40.95,125.47,261.44,301.2,10.36,10.39,10.77,206.16,313.07,30.25,40.48,1012.78,5765.88,5301.38,5830.25,8.71,33.0,5937.37,6.0,149.83,32.55,8.12,75.2,290721.0,1
18649,39.76,124.63,256.89,295.98,10.35,10.4,10.77,206.29,315.08,24.21,34.82,945.7,5762.0,5307.5,5835.63,8.71,33.0,5942.82,6.0,149.55,26.26,8.22,77.33,289273.0,1
18650,40.54,125.25,258.44,297.19,10.35,10.4,10.77,206.45,319.45,19.01,24.92,962.7,5775.0,5305.0,5832.5,8.72,33.0,5940.51,6.0,149.38,26.94,8.23,78.48,288785.0,1
18651,40.69,125.23,259.65,299.66,10.34,10.37,10.76,206.45,319.45,21.15,29.96,929.46,5757.5,5300.0,5810.0,8.72,33.0,5940.42,6.0,147.44,27.64,8.27,81.23,287120.0,1
18652,39.96,124.76,258.17,289.85,10.36,10.41,10.77,211.74,315.83,49.22,49.38,939.32,5762.5,5300.0,5830.0,8.71,33.0,5936.54,6.0,146.08,32.9,8.28,85.88,287751.0,1
18653,41.32,125.48,261.56,300.69,10.35,10.42,10.75,215.32,324.49,26.54,37.76,984.04,5777.5,5310.0,5835.0,8.72,33.0,5935.7,6.0,150.46,34.41,8.27,87.75,289009.0,1
18654,41.11,124.97,261.41,296.69,10.36,10.39,10.77,209.37,319.04,32.52,38.8,934.17,5770.0,5305.0,5832.5,8.72,33.0,5931.27,6.0,146.97,28.68,8.31,79.74,287205.0,1
18655,40.22,124.78,257.81,294.93,10.34,10.4,10.77,218.83,312.65,36.7,41.91,955.85,5752.5,5302.5,5832.5,8.72,33.0,5935.43,6.0,148.5,33.19,8.26,78.0,287924.0,1
18656,40.53,125.11,258.51,297.37,10.34,10.4,10.77,215.68,322.89,31.84,38.5,973.42,5765.0,5300.0,5845.0,8.73,33.0,5934.41,5.0,147.27,29.85,8.27,82.24,288715.0,1
18657,40.99,125.19,260.59,297.36,10.36,10.41,10.79,215.8,325.4,31.4,38.54,946.07,5762.5,5300.0,5830.0,8.72,33.0,5932.01,5.0,148.04,27.1,8.26,91.26,288228.0,1
18658,39.98,124.58,257.44,296.94,10.34,10.4,10.78,217.08,330.47,39.46,43.21,945.12,5747.5,5295.0,5832.5,8.72,33.0,5933.58,5.0,148.49,28.04,8.25,82.78,288521.0,1
18659,41.29,126.14,256.88,286.02,10.33,10.41,10.76,216.73,333.69,28.05,32.07,1003.14,5752.5,5290.0,5830.0,8.71,33.0,5931.45,5.0,147.56,29.3,8.24,80.7,288827.0,1
18660,40.85,124.88,258.78,298.13,10.34,10.42,10.77,209.24,330.47,27.8,31.79,960.45,5760.0,5295.0,5827.5,8.69,33.0,5930.71,5.0,146.5,27.95,8.23,77.11,289501.0,1
18661,40.13,124.55,257.4,295.61,10.35,10.42,10.77,209.24,330.47,31.59,36.99,931.25,5740.0,5285.0,5827.5,8.69,33.0,5935.15,5.0,146.53,41.74,8.2,77.39,289495.0,1
18662,41.86,125.51,262.86,304.08,10.35,10.39,10.78,208.74,316.84,51.76,47.63,910.91,5755.0,5282.5,5812.5,8.7,33.0,5934.87,5.0,150.83,42.81,8.1,74.39,292204.0,1
