ID,Date,Temp_m,Generation,Irradiance,Capacity,Lat,Lon,Angle,Irradiance_m,Temp,Module
3187,2021/9/29,42.5,1592,20.86,352,24.07,120.47,0,137275,29.9,2
3188,2021/9/29,44,1061,20.86,278.4,24.09,120.52,0,239717,29.9,2
3189,2021/9/29,47.6,440,20.86,99.2,24.08,120.5,1.76,573933,29.9,2
3190,2021/9/29,48.6,1455,20.86,314.88,24.06,120.47,0,138004,29.9,2
3191,2021/9/29,67.9,2365,20.86,498.56,24.04,120.52,2.21,143483,29.9,2
3192,2021/9/30,,2275,23.43,498.6,25.03,121.08,-95,6508,27.6,1
3193,2021/9/30,,1320,23.43,283.2,24.98,121.03,-31,6508,27.6,4
3194,2021/9/30,,2287,21.67,499.8,25.11,121.26,22,6019,28.7,1
3195,2021/9/30,,1968,21.67,438.3,25.11,121.26,-160,6019,28.7,1
3196,2021/9/30,55.3,2394,21.19,492.8,24.107,120.44,4.63,147242,29.3,2
3197,2021/9/30,55.3,1204,21.19,246.4,24.107,120.44,4.63,294483,29.3,2
3198,2021/9/30,33,1077,21.19,267.52,24.08,120.52,-2.13,240600,30.3,2
3199,2021/9/30,48.9,1521,21.19,314.88,24.06,120.47,0,140250,30.3,2
3200,2021/9/30,49.9,451,21.19,99.2,24.08,120.5,1.76,588967,30.3,2
3201,2021/9/30,51.4,1678,21.19,352,24.07,120.47,0,140154,30.3,2
3202,2021/9/30,57.2,1138,21.19,278.4,24.09,120.52,0,264817,30.3,2
3203,2021/9/30,57.4,470,21.19,99.84,24.07,120.48,10.35,561000,30.3,2
3204,2021/9/30,60.8,2331,21.19,498.56,24.04,120.52,2.21,147242,30.3,2
3205,2021/10/1,,1169,20.55,283.2,24.98,121.03,-31,5708,27.9,4
3206,2021/10/1,,1842,20.55,498.6,25.03,121.08,-95,5708,28,1
3207,2021/10/1,,1874,14.58,499.8,25.11,121.26,22,4050,29.3,1
3208,2021/10/1,,1573,14.58,438.3,25.11,121.26,-160,4050,29.3,1
3209,2021/10/1,53.4,2316,20.77,492.8,24.107,120.44,4.63,143158,29.6,2
3210,2021/10/1,53.4,1165,20.77,246.4,24.107,120.44,4.63,286317,29.6,2
3211,2021/10/1,35,1083,20.77,267.52,24.08,120.52,-2.13,241150,30.3,2
3212,2021/10/1,50.3,1494,20.77,314.88,24.06,120.47,0,141992,30.3,2
3213,2021/10/1,52.2,1634,20.77,352,24.07,120.47,0,141475,30.3,2
3214,2021/10/1,54.1,439,20.77,99.2,24.08,120.5,1.76,572633,30.3,2
3215,2021/10/1,56.1,476,20.77,99.84,24.07,120.48,10.35,567967,30.3,2
3216,2021/10/1,57.5,1138,20.77,278.4,24.09,120.52,0,265775,30.3,2
3217,2021/10/1,58.2,2356,20.77,498.56,24.04,120.52,2.21,143158,30.3,2
3218,2021/10/2,,2172,22.74,498.6,25.03,121.08,-95,6317,27.9,1
3219,2021/10/2,,1287,22.74,283.2,24.98,121.03,-31,6317,27.9,4
3220,2021/10/2,,2249,21.32,499.8,25.11,121.26,22,5922,29,1
3221,2021/10/2,,1907,21.32,438.3,25.11,121.26,-160,5922,29,1
3222,2021/10/2,48.9,2391,21.27,492.8,24.107,120.44,4.63,117721,29.3,2
3223,2021/10/2,48.9,1205,21.27,246.4,24.107,120.44,4.63,235442,29.3,2
3224,2021/10/2,34.8,1145,21.27,267.52,24.08,120.52,-2.13,217617,30.3,2
3225,2021/10/2,44.9,1671,21.27,352,24.07,120.47,0,89175,30.3,2
3226,2021/10/2,45.1,1539,21.27,314.88,24.06,120.47,0,115083,30.3,2
3227,2021/10/2,50.7,2397,21.27,498.56,24.04,120.52,2.21,117721,30.3,2
3228,2021/10/2,51.3,472,21.27,99.2,24.08,120.5,1.76,470883,30.3,2
3229,2021/10/2,55.4,483,21.27,99.84,24.07,120.48,10.35,460333,30.3,2
3230,2021/10/2,58.5,1202,21.27,278.4,24.09,120.52,0,227183,30.3,2
3231,2021/10/3,49.8,2289,20.13,492.8,24.107,120.44,4.63,141458,29.5,2
3232,2021/10/3,49.8,1156,20.13,246.4,24.107,120.44,4.63,283008,29.5,2
3233,2021/10/3,,2326,24.06,498.6,25.03,121.08,-95,6683,29.5,1
3234,2021/10/3,,1346,24.06,283.2,24.98,121.03,-31,6683,29.5,4
3235,2021/10/3,34.3,1072,20.13,267.52,24.08,120.52,-2.13,246800,30.4,2
3236,2021/10/3,41.5,2266,20.13,498.56,24.04,120.52,2.21,141504,30.4,2
3237,2021/10/3,42,1591,20.13,352,24.07,120.47,0,144242,30.4,2
3238,2021/10/3,46.7,1463,20.13,314.88,24.06,120.47,0,140225,30.4,2
3239,2021/10/3,49.9,431,20.13,99.2,24.08,120.5,1.76,565833,30.4,2
3240,2021/10/3,55.2,1142,20.13,278.4,24.09,120.52,0,260308,30.4,2
3241,2021/10/3,55.7,471,20.13,99.84,24.07,120.48,10.35,560900,30.4,2
3242,2021/10/3,,2357,23.57,499.8,25.11,121.26,22,6547,31.2,1
3243,2021/10/3,,689,23.57,438.3,25.11,121.26,-160,6547,31.2,1
3244,2021/10/4,,1309,23.38,283.2,24.98,121.03,-31,6494,29,4
3245,2021/10/4,,2245,23.38,498.6,25.03,121.08,-95,6494,29.8,1
3246,2021/10/4,53.8,2344,20.64,492.8,24.107,120.44,4.63,146071,29.9,2
3247,2021/10/4,53.8,1182,20.64,246.4,24.107,120.44,4.63,292142,29.9,2
3248,2021/10/4,34.4,1036,20.64,267.52,24.08,120.52,-2.13,233358,30.5,2
3249,2021/10/4,42.2,1650,20.64,352,24.07,120.47,0,150717,30.5,2
3250,2021/10/4,44.1,2294,20.64,498.56,24.04,120.52,2.21,146071,30.5,2
3251,2021/10/4,46,1482,20.64,314.88,24.06,120.47,0,143488,30.5,2
3252,2021/10/4,55.3,1115,20.64,278.4,24.09,120.52,0,261625,30.5,2
3253,2021/10/4,56.4,483,20.64,99.84,24.07,120.48,10.35,573950,30.5,2
3254,2021/10/4,56.5,456,20.64,99.2,24.08,120.5,1.76,584283,30.5,2
3255,2021/10/4,,2280,15.89,499.8,25.11,121.26,22,4414,31.4,1
3256,2021/10/4,,1078,15.89,438.3,25.11,121.26,-160,4414,31.4,1
3257,2021/10/5,,1403,24.44,283.2,24.98,121.03,-31,6789,29.7,4
3258,2021/10/5,,2367,24.44,498.6,25.03,121.08,-95,6789,29.8,1
3259,2021/10/5,,2262,23.22,499.8,25.11,121.26,22,6450,29.8,1
3260,2021/10/5,,649,23.22,438.3,25.11,121.26,-160,6450,29.8,1
3261,2021/10/5,56,2291,20.57,492.8,24.107,120.44,4.63,144329,30,2
3262,2021/10/5,56,1154,20.57,246.4,24.107,120.44,4.63,288658,30,2
3263,2021/10/5,34.3,1069,20.57,267.52,24.08,120.52,-2.13,248108,30.5,2
3264,2021/10/5,51,1633,20.57,352,24.07,120.47,0,147683,30.5,2
3265,2021/10/5,51.3,1503,20.57,314.88,24.06,120.47,0,134846,30.5,2
3266,2021/10/5,58.5,2283,20.57,498.56,24.04,120.52,2.21,144329,30.5,2
3267,2021/10/5,59.7,453,20.57,99.84,24.07,120.48,10.35,539383,30.5,2
3268,2021/10/5,60,1106,20.57,278.4,24.09,120.52,0,260425,30.5,2
3269,2021/10/5,62.1,451,20.57,99.2,24.08,120.5,1.76,577317,30.5,2
3270,2021/10/6,53.6,2355,20.36,492.8,24.107,120.44,4.63,146896,29.5,2
3271,2021/10/6,53.6,1190,20.36,246.4,24.107,120.44,4.63,294125,29.5,2
3272,2021/10/6,,2160,22.87,499.8,25.11,121.26,22,6353,29.6,1
3273,2021/10/6,,861,22.87,438.3,25.11,121.26,-160,6353,29.6,1
3274,2021/10/6,,1372,23.87,283.2,24.98,121.03,-31,6631,30,4
3275,2021/10/6,35.4,1080,20.36,267.52,24.08,120.52,-2.13,112992,30.2,2
3276,2021/10/6,43,1680,20.36,352,24.07,120.47,0,148804,30.2,2
3277,2021/10/6,49,1492,20.36,314.88,24.06,120.47,0,144517,30.2,2
3278,2021/10/6,51.1,2342,20.36,498.56,24.04,120.52,2.21,147063,30.2,2
3279,2021/10/6,58.1,477,20.36,99.84,24.07,120.48,10.35,578067,30.2,2
3280,2021/10/6,58.1,446,20.36,99.2,24.08,120.5,1.76,587583,30.2,2
3281,2021/10/6,62,1135,20.36,278.4,24.09,120.52,0,276475,30.2,2
3282,2021/10/6,,2340,23.87,498.6,25.03,121.08,-95,6631,30.2,1
3283,2021/10/7,,1166,21.04,283.2,24.98,121.03,-31,5844,29.2,4
3284,2021/10/7,,1801,21.04,498.6,25.03,121.08,-95,5844,29.6,1
3285,2021/10/7,55.3,1976,16.79,492.8,24.107,120.44,4.63,122804,29.8,2
3286,2021/10/7,55.3,1000,16.79,246.4,24.107,120.44,4.63,244950,29.8,2
3287,2021/10/7,,2045,18.48,499.8,25.11,121.26,22,5133,30.2,1
3288,2021/10/7,,675,18.48,438.3,25.11,121.26,-160,5133,30.2,1
3289,2021/10/7,34.7,879,16.79,267.52,24.08,120.52,-2.13,112675,30.5,2
3290,2021/10/7,49,1182,16.79,314.88,24.06,120.47,0,113558,30.5,2
3291,2021/10/7,50.9,1313,16.79,352,24.07,120.47,0,114296,30.5,2
3292,2021/10/7,56.6,359,16.79,99.2,24.08,120.5,1.76,491217,30.5,2
3293,2021/10/7,57.5,379,16.79,99.84,24.07,120.48,10.35,454233,30.5,2
3294,2021/10/7,58.4,942,16.79,278.4,24.09,120.52,0,214550,30.5,2
3295,2021/10/7,59.7,1855,16.79,498.56,24.04,120.52,2.21,122475,30.5,2
3296,2021/10/8,,1119,19.01,283.2,24.98,121.03,-31,5281,29.4,4
3297,2021/10/8,,1834,19.01,498.6,25.03,121.08,-95,5281,29.8,1
3298,2021/10/8,51,1690,16.45,492.8,24.107,120.44,4.63,102300,29.9,2
3299,2021/10/8,51,854,16.45,246.4,24.107,120.44,4.63,204783,29.9,2
3300,2021/10/8,,1789,18.14,499.8,25.11,121.26,22,5039,29.9,1
3301,2021/10/8,,1440,18.14,438.3,25.11,121.26,-160,5039,29.9,1
3302,2021/10/8,33.1,816,16.45,267.52,24.08,120.52,-2.13,184458,30.8,2
3303,2021/10/8,38.9,1322,16.45,352,24.07,120.47,0,113633,30.8,2
3304,2021/10/8,41.8,1190,16.45,314.88,24.06,120.47,0,102358,30.8,2
3305,2021/10/8,45.3,361,16.45,99.2,24.08,120.5,1.76,409200,30.8,2
3306,2021/10/8,47.8,359,16.45,99.84,24.07,120.48,10.35,409433,30.8,2
3307,2021/10/8,52.4,1805,16.45,498.56,24.04,120.52,2.21,102392,30.8,2
3308,2021/10/8,55.4,914,16.45,278.4,24.09,120.52,0,200133,30.8,2
3309,2021/10/9,,2081,22.33,499.8,25.11,121.26,22,6203,29.4,1
3310,2021/10/9,,1690,22.33,438.3,25.11,121.26,-160,6203,29.4,1
3311,2021/10/9,,1319,22.45,283.2,24.98,121.03,-31,6236,29.4,4
3312,2021/10/9,,2317,22.45,498.6,25.03,121.08,-95,6236,29.8,1
3313,2021/10/9,51.3,2043,16.36,492.8,24.107,120.44,4.63,47883,30.1,2
3314,2021/10/9,51.3,1034,16.36,246.4,24.107,120.44,4.63,254000,30.1,2
3315,2021/10/9,33.4,930,16.36,267.52,24.08,120.52,-2.13,142592,30.5,2
3316,2021/10/9,39.5,1246,16.36,352,24.07,120.47,0,38146,30.5,2
3317,2021/10/9,44.6,1142,16.36,314.88,24.06,120.47,0,106079,30.5,2
3318,2021/10/9,44.7,1407,16.36,343.2,24.08,120.52,-2.62,111617,30.5,3
3319,2021/10/9,48.2,360,16.36,99.84,24.07,120.48,10.35,424317,30.5,2
3320,2021/10/9,50.7,396,16.36,99.2,24.08,120.5,1.76,191533,30.5,2
3321,2021/10/9,53.9,1819,16.36,498.56,24.04,120.52,2.21,127000,30.5,2
3322,2021/10/9,56,996,16.36,278.4,24.09,120.52,0,147375,30.5,2
3323,2021/10/10,,2134,22.47,499.8,25.11,121.26,22,6242,29.1,1
3324,2021/10/10,,1750,22.47,438.3,25.11,121.26,-160,6242,29.1,1
3325,2021/10/10,,2318,23.85,498.6,25.03,121.08,-95,6625,29.5,1
3326,2021/10/10,,1364,23.85,283.2,24.98,121.03,-31,6625,29.5,4
3327,2021/10/10,52.6,2203,20,492.8,24.107,120.44,4.63,138383,30.2,2
3328,2021/10/10,52.6,1114,20,246.4,24.107,120.44,4.63,275900,30.2,2
3329,2021/10/10,34.3,1029,20,267.52,24.08,120.52,-2.13,204175,30.8,2
3330,2021/10/10,43.3,1587,20,352,24.07,120.47,0,140525,30.8,2
3331,2021/10/10,47.8,1426,20,314.88,24.06,120.47,0,114425,30.8,2
3332,2021/10/10,48.6,2216,20,498.56,24.04,120.52,2.21,137950,30.8,2
3333,2021/10/10,52.9,1614,20,343.2,24.08,120.52,-2.62,16371,30.8,3
3334,2021/10/10,53.6,446,20,99.84,24.07,120.48,10.35,457700,30.8,2
3335,2021/10/10,54.4,442,20,99.2,24.08,120.5,1.76,553533,30.8,2
3336,2021/10/10,60.1,1089,20,278.4,24.09,120.52,0,221317,30.8,2
3337,2021/10/11,,609,6.15,499.8,25.11,121.26,22,1708,26.2,1
3338,2021/10/11,,534,9.88,283.2,24.98,121.03,-31,2744,26.2,4
3339,2021/10/11,,397,6.15,438.3,25.11,121.26,-160,1708,26.2,1
3340,2021/10/11,,667,9.88,498.6,25.03,121.08,-95,2744,26.6,1
3341,2021/10/11,39.8,943,16.85,246.4,24.107,120.44,4.63,220400,29.5,2
3342,2021/10/11,40.3,1872,16.85,492.8,24.107,120.44,4.63,105992,29.5,2
3343,2021/10/11,32.3,771,16.85,267.52,24.08,120.52,-2.13,86767,30.2,2
3344,2021/10/11,35.2,1275,16.85,352,24.07,120.47,0,107125,30.2,2
3345,2021/10/11,38,834,16.85,278.4,24.09,120.52,0,86467,30.2,2
3346,2021/10/11,40,324,16.85,99.2,24.08,120.5,1.76,423967,30.2,2
3347,2021/10/11,40.6,1729,16.85,498.56,24.04,120.52,2.21,110200,30.2,2
3348,2021/10/11,41.1,1174,16.85,343.2,24.08,120.52,-2.62,44454,30.2,3
3349,2021/10/11,41.2,1138,16.85,314.88,24.06,120.47,0,52129,30.2,2
3350,2021/10/11,43.4,350,16.85,99.84,24.07,120.48,10.35,208517,30.2,2
3351,2021/10/12,,678,10.62,283.2,24.98,121.03,-31,2950,28.2,4
3352,2021/10/12,,1430,12.4,499.8,25.11,121.26,22,3444,28.4,1
3353,2021/10/12,,1116,12.4,438.3,25.11,121.26,-160,3444,28.4,1
3354,2021/10/12,,1302,10.62,498.6,25.03,121.08,-95,2950,28.7,1
3355,2021/10/12,32,950,7.08,492.8,24.107,120.44,4.63,48438,29.1,2
3356,2021/10/12,32,480,7.08,246.4,24.107,120.44,4.63,96875,29.1,2
3357,2021/10/12,28.7,434,7.08,267.52,24.08,120.52,-2.13,47342,29.8,2
3358,2021/10/12,34.4,647,7.08,352,24.07,120.47,0,51196,29.8,2
3359,2021/10/12,35.6,570,7.08,314.88,24.06,120.47,0,23371,29.8,2
3360,2021/10/12,35.8,497,7.08,278.4,24.09,120.52,0,50908,29.8,2
3361,2021/10/12,36.3,911,7.08,498.56,24.04,120.52,2.21,48438,29.8,2
3362,2021/10/12,38.5,180,7.08,99.84,24.07,120.48,10.35,93483,29.8,2
3363,2021/10/12,38.6,672,7.08,343.2,24.08,120.52,-2.62,21163,29.8,3
3364,2021/10/12,38.8,185,7.08,99.2,24.08,120.5,1.76,193750,29.8,2
3365,2021/10/13,,648,8.83,283.2,24.98,121.03,-31,2453,27.3,4
3366,2021/10/13,,880,7.04,499.8,25.11,121.26,22,1956,27.7,1
3367,2021/10/13,,703,7.04,438.3,25.11,121.26,-160,1956,27.7,1
3368,2021/10/13,,992,8.83,498.6,25.03,121.08,-95,2453,27.9,1
3369,2021/10/13,36.4,308,6.46,492.8,24.107,120.44,4.63,27863,28.2,2
3370,2021/10/13,36.4,154,6.46,246.4,24.107,120.44,4.63,55733,28.2,2
3371,2021/10/13,28,348,6.46,267.52,24.08,120.52,-2.13,24825,28.8,2
3372,2021/10/13,33.9,539,6.46,352,24.07,120.47,0,28796,28.8,2
3373,2021/10/13,36.3,785,6.46,498.56,24.04,120.52,2.21,27867,28.8,2
3374,2021/10/13,36.7,478,6.46,314.88,24.06,120.47,0,13933,28.8,2
3375,2021/10/13,37,389,6.46,278.4,24.09,120.52,0,25200,28.8,2
3376,2021/10/13,37.2,149,6.46,99.84,24.07,120.48,10.35,55733,28.8,2
3377,2021/10/13,37.6,148,6.46,99.2,24.08,120.5,1.76,111450,28.8,2
3378,2021/10/13,38.9,534,6.46,343.2,24.08,120.52,-2.62,11008,28.8,3
3379,2021/10/14,,720,10.18,283.2,24.98,121.03,-31,2828,27.4,4
3380,2021/10/14,,1434,10.18,498.6,25.03,121.08,-95,2828,27.8,1
3381,2021/10/14,,1511,12.08,499.8,25.11,121.26,22,3356,28.1,1
3382,2021/10/14,,1196,12.08,438.3,25.11,121.26,-160,3356,28.1,1
3383,2021/10/14,27.5,378,5.48,267.52,24.08,120.52,-2.13,36617,28.5,2
3384,2021/10/14,28.6,422,5.48,314.88,24.06,120.47,0,16858,28.5,2
3385,2021/10/14,29.3,483,5.48,352,24.07,120.47,0,33721,28.5,2
3386,2021/10/14,29.5,759,5.48,498.56,24.04,120.52,2.21,37167,28.5,2
3387,2021/10/14,30.4,147,5.48,99.2,24.08,120.5,1.76,148533,28.5,2
3388,2021/10/14,30.8,417,5.48,278.4,24.09,120.52,0,36892,28.5,2
3389,2021/10/14,31,131,5.48,99.84,24.07,120.48,10.35,67433,28.5,2
3390,2021/10/14,31.4,562,5.48,343.2,24.08,120.52,-2.62,16200,28.5,3
3391,2021/10/15,,1313,22.19,283.2,24.98,121.03,-31,6164,28.3,4
3392,2021/10/15,,2304,22.19,498.6,25.03,121.08,-95,6164,28.5,1
3393,2021/10/15,,2400,21.82,499.8,25.11,121.26,22,6061,28.6,1
3394,2021/10/15,,1969,21.82,438.3,25.11,121.26,-160,6061,28.6,1
3395,2021/10/15,49.5,2067,19.49,492.8,24.107,120.44,4.63,123983,28.7,2
3396,2021/10/15,49.5,1044,19.49,246.4,24.107,120.44,4.63,247883,28.7,2
3397,2021/10/15,31.9,952,19.49,267.52,24.08,120.52,-2.13,110317,29.5,2
3398,2021/10/15,35.4,1436,19.49,352,24.07,120.47,0,120617,29.5,2
3399,2021/10/15,38.1,1251,19.49,314.88,24.06,120.47,0,58288,29.5,2
3400,2021/10/15,38.3,383,19.49,99.2,24.08,120.5,1.76,495933,29.5,2
3401,2021/10/15,38.7,1443,19.49,343.2,24.08,120.52,-2.62,55054,29.5,3
3402,2021/10/15,39.9,410,19.49,99.84,24.07,120.48,10.35,233150,29.5,2
3403,2021/10/15,48.9,1957,19.49,498.56,24.04,120.52,2.21,123942,29.5,2
3404,2021/10/15,52.2,1043,19.49,278.4,24.09,120.52,0,113600,29.5,2
3405,2021/10/16,,2080,20.29,499.8,25.11,121.26,22,5636,26.7,1
3406,2021/10/16,,1736,20.29,438.3,25.11,121.26,-160,5636,26.7,1
3407,2021/10/16,,2200,21.46,498.6,25.03,121.08,-95,5961,26.8,1
3408,2021/10/16,,1283,21.46,283.2,24.98,121.03,-31,5961,26.8,4
3409,2021/10/16,46.5,2137,18.58,492.8,24.107,120.44,4.63,126971,28.3,2
3410,2021/10/16,46.5,1080,18.58,246.4,24.107,120.44,4.63,253842,28.3,2
3411,2021/10/16,33.8,1006,18.58,267.52,24.08,120.52,-2.13,119358,29.5,2
3412,2021/10/16,35.2,1523,18.58,352,24.07,120.47,0,129863,29.5,2
3413,2021/10/16,35.6,1432,18.58,314.88,24.06,120.47,0,62317,29.5,2
3414,2021/10/16,36.6,2183,18.58,498.56,24.04,120.52,2.21,126921,29.5,2
3415,2021/10/16,44,435,18.58,99.84,24.07,120.48,10.35,249267,29.5,2
3416,2021/10/16,49,1583,18.58,343.2,24.08,120.52,-2.62,60521,29.5,3
3417,2021/10/16,49.2,411,18.58,99.2,24.08,120.5,1.76,507883,29.5,2
3418,2021/10/16,58.1,990,18.58,278.4,24.09,120.52,0,126808,29.5,2
3419,2021/10/17,,594,9.54,283.2,24.98,121.03,-31,2650,21.6,4
3420,2021/10/17,,723,5.68,499.8,25.11,121.26,22,1578,21.9,1
3421,2021/10/17,,556,5.68,438.3,25.11,121.26,-160,1578,21.9,1
3422,2021/10/17,,866,9.54,498.6,25.03,121.08,-95,2650,22.3,1
3423,2021/10/17,35,2351,20.01,492.8,24.107,120.44,4.63,135983,24.2,2
3424,2021/10/17,35,1189,20.01,246.4,24.107,120.44,4.63,271950,24.2,2
3425,2021/10/17,28.5,1125,20.01,267.52,24.08,120.52,-2.13,125275,24.8,2
3426,2021/10/17,30.3,1737,20.01,352,24.07,120.47,0,142979,24.8,2
3427,2021/10/17,37.2,2472,20.01,498.56,24.04,120.52,2.21,135975,24.8,2
3428,2021/10/17,37.6,1541,20.01,314.88,24.06,120.47,0,68438,24.8,2
3429,2021/10/17,38.4,469,20.01,99.2,24.08,120.5,1.76,543933,24.8,2
3430,2021/10/17,38.9,487,20.01,99.84,24.07,120.48,10.35,273750,24.8,2
3431,2021/10/17,39.3,1015,20.01,278.4,24.09,120.52,0,130258,24.8,2
3432,2021/10/17,42.7,1599,20.01,343.2,24.08,120.52,-2.62,65463,24.8,3
3433,2021/10/18,,1067,9.33,499.8,25.11,121.26,22,2592,22.2,1
3434,2021/10/18,,824,9.33,438.3,25.11,121.26,-160,2592,22.2,1
3435,2021/10/18,,1003,15.7,283.2,24.98,121.03,-31,4361,22.4,4
3436,2021/10/18,,1561,15.7,498.6,25.03,121.08,-95,4361,22.8,1
3437,2021/10/18,40.6,2079,17.28,492.8,24.107,120.44,4.63,122867,24.6,2
3438,2021/10/18,40.6,1051,17.28,246.4,24.107,120.44,4.63,245317,24.6,2
3439,2021/10/18,30,1041,17.28,267.52,24.08,120.52,-2.13,117333,25.2,2
3440,2021/10/18,35,1588,17.28,352,24.07,120.47,0,133217,25.2,2
3441,2021/10/18,39.2,1409,17.28,314.88,24.06,120.47,0,62967,25.2,2
3442,2021/10/18,44.2,427,17.28,99.2,24.08,120.5,1.76,491467,25.2,2
3443,2021/10/18,44.3,2202,17.28,498.56,24.04,120.52,2.21,122658,25.2,2
3444,2021/10/18,45.4,1557,17.28,343.2,24.08,120.52,-2.62,61633,25.2,3
3445,2021/10/18,47.9,443,17.28,99.84,24.07,120.48,10.35,251867,25.2,2
3446,2021/10/19,,1810,9.39,499.8,25.11,121.26,22,2608,,1
3447,2021/10/19,,1444,9.39,438.3,25.11,121.26,-160,2608,,1
3448,2021/10/19,,1146,19.6,283.2,24.98,121.03,-31,5444,23.6,4
3449,2021/10/19,,1878,19.6,498.6,25.03,121.08,-95,5444,23.9,1
3450,2021/10/19,41.1,2421,20.83,492.8,24.107,120.44,4.63,142296,25.3,2
3451,2021/10/19,41.1,1224,20.83,246.4,24.107,120.44,4.63,284617,25.3,2
3452,2021/10/19,31,1137,20.83,267.52,24.08,120.52,-2.13,129017,25.9,2
3453,2021/10/19,36.5,1742,20.83,352,24.07,120.47,0,148675,25.9,2
3454,2021/10/19,42.3,2498,20.83,498.56,24.04,120.52,2.21,142308,25.9,2
3455,2021/10/19,43,1561,20.83,314.88,24.06,120.47,0,70379,25.9,2
3456,2021/10/19,44.7,466,20.83,99.2,24.08,120.5,1.76,569183,25.9,2
3457,2021/10/19,48.4,1759,20.83,343.2,24.08,120.52,-2.62,68596,25.9,3
3458,2021/10/19,48.6,490,20.83,99.84,24.07,120.48,10.35,281517,25.9,2
3459,2021/10/20,,1412,10.8,499.8,25.11,121.26,22,3000,,1
3460,2021/10/20,,1156,10.8,438.3,25.11,121.26,-160,3000,,1
3461,2021/10/20,,1498,15.9,498.6,25.03,121.08,-95,4417,23.8,1
3462,2021/10/20,,982,15.9,283.2,24.98,121.03,-31,4417,23.8,4
3463,2021/10/20,40.3,2154,17.49,492.8,24.107,120.44,4.63,130296,25.4,2
3464,2021/10/20,40.3,1093,17.49,246.4,24.107,120.44,4.63,260233,25.4,2
3465,2021/10/20,31.2,983,17.49,267.52,24.08,120.52,-2.13,112217,26.7,2
3466,2021/10/20,43.7,404,17.49,99.2,24.08,120.5,1.76,521183,26.7,2
3467,2021/10/20,44,1401,17.49,314.88,24.06,120.47,0,62133,26.7,2
3468,2021/10/20,44.2,1484,17.49,343.2,24.08,120.52,-2.62,58963,26.7,3
3469,2021/10/20,44.5,1523,17.49,352,24.07,120.47,0,135813,26.7,2
3470,2021/10/20,49.8,434,17.49,99.84,24.07,120.48,10.35,248533,26.7,2
3471,2021/10/20,52.2,1052,17.49,278.4,24.09,120.52,0,117608,26.7,2
3472,2021/10/20,53.7,2140,17.49,498.56,24.04,120.52,2.21,130117,26.7,2
3473,2021/10/21,,260,1.96,499.8,25.11,121.26,22,544,,1
3474,2021/10/21,,212,1.96,438.3,25.11,121.26,-160,544,,1
3475,2021/10/21,,154,1.97,283.2,24.98,121.03,-31,547,21,4
3476,2021/10/21,,241,1.97,498.6,25.03,121.08,-95,547,21.5,1
3477,2021/10/21,36,1951,20.14,492.8,24.107,120.44,4.63,116838,24.6,2
3478,2021/10/21,36,988,20.14,246.4,24.107,120.44,4.63,184192,24.6,2
3479,2021/10/21,28.5,1077,20.14,267.52,24.08,120.52,-2.13,166467,25.7,2
3480,2021/10/21,31.7,1498,20.14,352,24.07,120.47,0,103625,25.7,2
3481,2021/10/21,34.4,1418,20.14,314.88,24.06,120.47,0,89750,25.7,2
3482,2021/10/21,34.9,2423,20.14,498.56,24.04,120.52,2.21,92096,25.7,2
3483,2021/10/21,35.8,425,20.14,99.2,24.08,120.5,1.76,467350,25.7,2
3484,2021/10/21,39.4,445,20.14,99.84,24.07,120.48,10.35,359000,25.7,2
3485,2021/10/21,40.7,1113,20.14,278.4,24.09,120.52,0,188900,25.7,2
3486,2021/10/21,45.4,1606,20.14,343.2,24.08,120.52,-2.62,63092,25.7,3
3487,2021/10/22,,267,2.53,499.8,25.11,121.26,22,703,,1
3488,2021/10/22,,190,2.53,438.3,25.11,121.26,-160,703,,1
3489,2021/10/22,,189,2.97,283.2,24.98,121.03,-31,825,19.1,4
3490,2021/10/22,,254,2.97,498.6,25.03,121.08,-95,825,19.6,1
3491,2021/10/22,24.1,799,7,492.8,24.107,120.44,4.63,20938,22,2
3492,2021/10/22,24.1,403,7,246.4,24.107,120.44,4.63,83775,22,2
3493,2021/10/22,22.3,380,7,267.52,24.08,120.52,-2.13,37450,22.2,2
3494,2021/10/22,23.4,511,7,314.88,24.06,120.47,0,20421,22.2,2
3495,2021/10/22,23.8,549,7,352,24.07,120.47,0,42513,22.2,2
3496,2021/10/22,24,162,7,99.2,24.08,120.5,1.76,83750,22.2,2
3497,2021/10/22,24.4,403,7,278.4,24.09,120.52,0,38275,22.2,2
3498,2021/10/22,24.6,864,7,498.56,24.04,120.52,2.21,41888,22.2,2
3499,2021/10/22,24.8,584,7,343.2,24.08,120.52,-2.62,17513,22.2,3
3500,2021/10/22,25.1,150,7,99.84,24.07,120.48,10.35,81683,22.2,2
3501,2021/10/23,,306,2.29,499.8,25.11,121.26,22,636,,1
3502,2021/10/23,,228,2.29,438.3,25.11,121.26,-160,636,,1
3503,2021/10/23,,320,4.69,283.2,24.98,121.03,-31,1303,19.6,4
3504,2021/10/23,,408,4.69,498.6,25.03,121.08,-95,1303,19.9,1
3505,2021/10/23,36.7,1674,15.25,492.8,24.107,120.44,4.63,48579,23.4,2
3506,2021/10/23,36.7,847,15.25,246.4,24.107,120.44,4.63,194550,23.4,2
3507,2021/10/23,28.6,803,15.25,267.52,24.08,120.52,-2.13,87550,24.7,2
